"","Label","Plate.x","Repeat.x","Type.x","Time.x","Absorbance_all","Plate.y","Repeat.y","Well","Type.y","Time.y","A"
"414","R54",1,1,"M","00:01:03.15",0.101,3,1,"D06","M","00:01:02.78",0.852
"415","R56",1,1,"M","00:00:26.49",0.066,3,1,"D02","M","00:00:59.23",0.913
"416","R56",1,1,"M","00:00:26.49",0.066,3,1,"D01","M","00:00:58.34",0.937
"417","R56",1,1,"M","00:00:26.49",0.066,3,1,"D03","M","00:01:00.12",0.928
"418","R56",1,1,"M","00:00:25.60",0.058,3,1,"D02","M","00:00:59.23",0.913
"419","R56",1,1,"M","00:00:25.60",0.058,3,1,"D01","M","00:00:58.34",0.937
"420","R56",1,1,"M","00:00:25.60",0.058,3,1,"D03","M","00:01:00.12",0.928
"421","R56",1,1,"M","00:00:24.71",0.059,3,1,"D02","M","00:00:59.23",0.913
"422","R56",1,1,"M","00:00:24.71",0.059,3,1,"D01","M","00:00:58.34",0.937
"423","R56",1,1,"M","00:00:24.71",0.059,3,1,"D03","M","00:01:00.12",0.928
"424","R57",1,1,"M","00:00:46.49",0.122,3,1,"B11","M","00:00:41.01",1.052
"425","R57",1,1,"M","00:00:46.49",0.122,3,1,"B10","M","00:00:40.12",0.888
"426","R57",1,1,"M","00:00:46.49",0.122,3,1,"B12","M","00:00:41.90",1.13
"427","R57",1,1,"M","00:00:45.60",0.122,3,1,"B11","M","00:00:41.01",1.052
"428","R57",1,1,"M","00:00:45.60",0.122,3,1,"B10","M","00:00:40.12",0.888
"429","R57",1,1,"M","00:00:45.60",0.122,3,1,"B12","M","00:00:41.90",1.13
"430","R57",1,1,"M","00:00:47.37",0.121,3,1,"B11","M","00:00:41.01",1.052
"431","R57",1,1,"M","00:00:47.37",0.121,3,1,"B10","M","00:00:40.12",0.888
"432","R57",1,1,"M","00:00:47.37",0.121,3,1,"B12","M","00:00:41.90",1.13
"433","R58",2,1,"M","00:00:38.01",0.036,2,1,"B10","M","00:00:40.32",1.064
"434","R58",2,1,"M","00:00:38.01",0.036,2,1,"B11","M","00:00:41.21",1.063
"435","R58",2,1,"M","00:00:38.01",0.036,2,1,"B12","M","00:00:42.10",1.07
"436","R58",2,1,"M","00:00:37.12",0.034,2,1,"B10","M","00:00:40.32",1.064
"437","R58",2,1,"M","00:00:37.12",0.034,2,1,"B11","M","00:00:41.21",1.063
"438","R58",2,1,"M","00:00:37.12",0.034,2,1,"B12","M","00:00:42.10",1.07
"439","R58",2,1,"M","00:00:38.90",0.04,2,1,"B10","M","00:00:40.32",1.064
"440","R58",2,1,"M","00:00:38.90",0.04,2,1,"B11","M","00:00:41.21",1.063
"441","R58",2,1,"M","00:00:38.90",0.04,2,1,"B12","M","00:00:42.10",1.07
"442","R59",1,1,"M","00:01:04.04",0.102,3,1,"D08","M","00:01:04.56",0.779
"443","R59",1,1,"M","00:01:04.04",0.102,3,1,"D07","M","00:01:03.67",0.73
"444","R59",1,1,"M","00:01:04.04",0.102,3,1,"D09","M","00:01:05.45",0.75
"445","R59",1,1,"M","00:01:04.93",0.101,3,1,"D08","M","00:01:04.56",0.779
"446","R59",1,1,"M","00:01:04.93",0.101,3,1,"D07","M","00:01:03.67",0.73
"447","R59",1,1,"M","00:01:04.93",0.101,3,1,"D09","M","00:01:05.45",0.75
"448","R59",1,1,"M","00:01:05.82",0.105,3,1,"D08","M","00:01:04.56",0.779
"449","R59",1,1,"M","00:01:05.82",0.105,3,1,"D07","M","00:01:03.67",0.73
"450","R59",1,1,"M","00:01:05.82",0.105,3,1,"D09","M","00:01:05.45",0.75
"451","R60",2,1,"M","00:00:41.56",0.023,2,1,"C02","M","00:00:46.32",0.796
"452","R60",2,1,"M","00:00:41.56",0.023,2,1,"C01","M","00:00:45.43",0.784
"453","R60",2,1,"M","00:00:41.56",0.023,2,1,"C03","M","00:00:47.21",0.79
"454","R60",2,1,"M","00:00:39.79",0.021,2,1,"C02","M","00:00:46.32",0.796
"455","R60",2,1,"M","00:00:39.79",0.021,2,1,"C01","M","00:00:45.43",0.784
"456","R60",2,1,"M","00:00:39.79",0.021,2,1,"C03","M","00:00:47.21",0.79
"457","R60",2,1,"M","00:00:40.67",0.023,2,1,"C02","M","00:00:46.32",0.796
"458","R60",2,1,"M","00:00:40.67",0.023,2,1,"C01","M","00:00:45.43",0.784
"459","R60",2,1,"M","00:00:40.67",0.023,2,1,"C03","M","00:00:47.21",0.79
"460","R62",2,1,"M","00:01:32.23",0.027,2,1,"G02","M","00:01:38.76",0.864
"461","R62",2,1,"M","00:01:32.23",0.027,2,1,"G03","M","00:01:39.65",0.829
"462","R62",2,1,"M","00:01:32.23",0.027,2,1,"G01","M","00:01:37.88",0.898
"463","R62",2,1,"M","00:01:33.12",0.024,2,1,"G02","M","00:01:38.76",0.864
"464","R62",2,1,"M","00:01:33.12",0.024,2,1,"G03","M","00:01:39.65",0.829
"465","R62",2,1,"M","00:01:33.12",0.024,2,1,"G01","M","00:01:37.88",0.898
"466","R62",2,1,"M","00:01:34.01",0.023,2,1,"G02","M","00:01:38.76",0.864
"467","R62",2,1,"M","00:01:34.01",0.023,2,1,"G03","M","00:01:39.65",0.829
"468","R62",2,1,"M","00:01:34.01",0.023,2,1,"G01","M","00:01:37.88",0.898
"469","R78",2,1,"M","00:00:46.67",0.031,2,1,"C06","M","00:00:49.88",1.123
"470","R78",2,1,"M","00:00:46.67",0.031,2,1,"C04","M","00:00:48.10",1.189
"471","R78",2,1,"M","00:00:46.67",0.031,2,1,"C05","M","00:00:48.99",1.179
"472","R78",2,1,"M","00:00:44.90",0.03,2,1,"C06","M","00:00:49.88",1.123
"473","R78",2,1,"M","00:00:44.90",0.03,2,1,"C04","M","00:00:48.10",1.189
"474","R78",2,1,"M","00:00:44.90",0.03,2,1,"C05","M","00:00:48.99",1.179
"475","R78",2,1,"M","00:00:45.79",0.03,2,1,"C06","M","00:00:49.88",1.123
"476","R78",2,1,"M","00:00:45.79",0.03,2,1,"C04","M","00:00:48.10",1.189
"477","R78",2,1,"M","00:00:45.79",0.03,2,1,"C05","M","00:00:48.99",1.179
"478","T55",2,1,"M","00:00:23.12",0.026,2,1,"A06","M","00:00:23.65",1.028
"479","T55",2,1,"M","00:00:23.12",0.026,2,1,"A04","M","00:00:21.88",0.982
"480","T55",2,1,"M","00:00:23.12",0.026,2,1,"A05","M","00:00:22.76",1.033
"481","T55",2,1,"M","00:00:21.34",0.027,2,1,"A06","M","00:00:23.65",1.028
"482","T55",2,1,"M","00:00:21.34",0.027,2,1,"A04","M","00:00:21.88",0.982
"483","T55",2,1,"M","00:00:21.34",0.027,2,1,"A05","M","00:00:22.76",1.033
"484","T55",2,1,"M","00:00:22.23",0.028,2,1,"A06","M","00:00:23.65",1.028
"485","T55",2,1,"M","00:00:22.23",0.028,2,1,"A04","M","00:00:21.88",0.982
"486","T55",2,1,"M","00:00:22.23",0.028,2,1,"A05","M","00:00:22.76",1.033
"487","T56",1,1,"M","00:01:04.76",0.019,1,1,"D10","M","00:01:06.52",0.909
"488","T56",1,1,"M","00:01:04.76",0.019,1,1,"D09","M","00:01:05.63",1.003
"489","T56",1,1,"M","00:01:04.76",0.019,1,1,"D11","M","00:01:07.41",0.844
"490","T56",1,1,"M","00:01:02.98",0.00999999999999998,1,1,"D10","M","00:01:06.52",0.909
"491","T56",1,1,"M","00:01:02.98",0.00999999999999998,1,1,"D09","M","00:01:05.63",1.003
"492","T56",1,1,"M","00:01:02.98",0.00999999999999998,1,1,"D11","M","00:01:07.41",0.844
"493","T56",1,1,"M","00:01:03.87",0.019,1,1,"D10","M","00:01:06.52",0.909
"494","T56",1,1,"M","00:01:03.87",0.019,1,1,"D09","M","00:01:05.63",1.003
"495","T56",1,1,"M","00:01:03.87",0.019,1,1,"D11","M","00:01:07.41",0.844
"496","T57",2,1,"M","00:01:06.01",0.023,2,1,"E01","M","00:01:11.65",1.031
"497","T57",2,1,"M","00:01:06.01",0.023,2,1,"E02","M","00:01:12.54",1.021
"498","T57",2,1,"M","00:01:06.01",0.023,2,1,"E03","M","00:01:13.43",0.897
"499","T57",2,1,"M","00:01:06.90",0.019,2,1,"E01","M","00:01:11.65",1.031
"500","T57",2,1,"M","00:01:06.90",0.019,2,1,"E02","M","00:01:12.54",1.021
"501","T57",2,1,"M","00:01:06.90",0.019,2,1,"E03","M","00:01:13.43",0.897
"502","T57",2,1,"M","00:01:07.79",0.02,2,1,"E01","M","00:01:11.65",1.031
"503","T57",2,1,"M","00:01:07.79",0.02,2,1,"E02","M","00:01:12.54",1.021
"504","T57",2,1,"M","00:01:07.79",0.02,2,1,"E03","M","00:01:13.43",0.897
"505","T58",1,1,"M","00:01:26.53",-0.00900000000000001,1,1,"F07","M","00:01:30.07",1.249
"506","T58",1,1,"M","00:01:26.53",-0.00900000000000001,1,1,"F06","M","00:01:29.18",1.21
"507","T58",1,1,"M","00:01:26.53",-0.00900000000000001,1,1,"F08","M","00:01:30.96",1.167
"508","T58",1,1,"M","00:01:27.42",-0.00700000000000001,1,1,"F07","M","00:01:30.07",1.249
"509","T58",1,1,"M","00:01:27.42",-0.00700000000000001,1,1,"F06","M","00:01:29.18",1.21
"510","T58",1,1,"M","00:01:27.42",-0.00700000000000001,1,1,"F08","M","00:01:30.96",1.167
"511","T58",1,1,"M","00:01:28.31",-0.016,1,1,"F07","M","00:01:30.07",1.249
"512","T58",1,1,"M","00:01:28.31",-0.016,1,1,"F06","M","00:01:29.18",1.21
"513","T58",1,1,"M","00:01:28.31",-0.016,1,1,"F08","M","00:01:30.96",1.167
"514","T59",1,1,"M","00:00:47.20",-0.02,1,1,"C07","M","00:00:50.74",1.243
"515","T59",1,1,"M","00:00:47.20",-0.02,1,1,"C08","M","00:00:51.63",1.259
"516","T59",1,1,"M","00:00:47.20",-0.02,1,1,"C06","M","00:00:49.85",1.216
"517","T59",1,1,"M","00:00:48.09",-0.013,1,1,"C07","M","00:00:50.74",1.243
"518","T59",1,1,"M","00:00:48.09",-0.013,1,1,"C08","M","00:00:51.63",1.259
"519","T59",1,1,"M","00:00:48.09",-0.013,1,1,"C06","M","00:00:49.85",1.216
"520","T59",1,1,"M","00:00:48.98",-0.024,1,1,"C07","M","00:00:50.74",1.243
"521","T59",1,1,"M","00:00:48.98",-0.024,1,1,"C08","M","00:00:51.63",1.259
"522","T59",1,1,"M","00:00:48.98",-0.024,1,1,"C06","M","00:00:49.85",1.216
"523","T61",1,1,"M","00:01:33.65",0.00700000000000001,1,1,"F12","M","00:01:34.52",1.27
"524","T61",1,1,"M","00:01:33.65",0.00700000000000001,1,1,"G01","M","00:01:37.85",1.2
"525","T61",1,1,"M","00:01:33.65",0.00700000000000001,1,1,"G02","M","00:01:38.74",1.296
"526","T61",1,1,"M","00:01:31.87",-0.013,1,1,"F12","M","00:01:34.52",1.27
"527","T61",1,1,"M","00:01:31.87",-0.013,1,1,"G01","M","00:01:37.85",1.2
"528","T61",1,1,"M","00:01:31.87",-0.013,1,1,"G02","M","00:01:38.74",1.296
"529","T61",1,1,"M","00:01:32.76",-0.092,1,1,"F12","M","00:01:34.52",1.27
"530","T61",1,1,"M","00:01:32.76",-0.092,1,1,"G01","M","00:01:37.85",1.2
"531","T61",1,1,"M","00:01:32.76",-0.092,1,1,"G02","M","00:01:38.74",1.296
"532","T62",1,1,"M","00:00:44.54",0.00600000000000001,1,1,"C03","M","00:00:47.19",1.128
"533","T62",1,1,"M","00:00:44.54",0.00600000000000001,1,1,"C04","M","00:00:48.07",1.174
"534","T62",1,1,"M","00:00:44.54",0.00600000000000001,1,1,"C05","M","00:00:48.96",1.187
"535","T62",1,1,"M","00:00:45.42",0.013,1,1,"C03","M","00:00:47.19",1.128
"536","T62",1,1,"M","00:00:45.42",0.013,1,1,"C04","M","00:00:48.07",1.174
"537","T62",1,1,"M","00:00:45.42",0.013,1,1,"C05","M","00:00:48.96",1.187
"538","T62",1,1,"M","00:00:46.31",0.011,1,1,"C03","M","00:00:47.19",1.128
"539","T62",1,1,"M","00:00:46.31",0.011,1,1,"C04","M","00:00:48.07",1.174
"540","T62",1,1,"M","00:00:46.31",0.011,1,1,"C05","M","00:00:48.96",1.187
"541","X41",2,1,"M","00:01:24.23",0.037,2,1,"F06","M","00:01:29.21",1.079
"542","X41",2,1,"M","00:01:24.23",0.037,2,1,"F04","M","00:01:27.43",0.951
"543","X41",2,1,"M","00:01:24.23",0.037,2,1,"F05","M","00:01:28.32",1.011
"544","X41",2,1,"M","00:01:26.01",0.025,2,1,"F06","M","00:01:29.21",1.079
"545","X41",2,1,"M","00:01:26.01",0.025,2,1,"F04","M","00:01:27.43",0.951
"546","X41",2,1,"M","00:01:26.01",0.025,2,1,"F05","M","00:01:28.32",1.011
"547","X41",2,1,"M","00:01:25.12",0.038,2,1,"F06","M","00:01:29.21",1.079
"548","X41",2,1,"M","00:01:25.12",0.038,2,1,"F04","M","00:01:27.43",0.951
"549","X41",2,1,"M","00:01:25.12",0.038,2,1,"F05","M","00:01:28.32",1.011
"550","X42",1,1,"M","00:00:40.31",0.00699999999999998,1,1,"B12","M","00:00:42.08",1.081
"551","X42",1,1,"M","00:00:40.31",0.00699999999999998,1,1,"C01","M","00:00:45.41",1.04
"552","X42",1,1,"M","00:00:40.31",0.00699999999999998,1,1,"C02","M","00:00:46.30",1.008
"553","X42",1,1,"M","00:00:41.20",0.00600000000000001,1,1,"B12","M","00:00:42.08",1.081
"554","X42",1,1,"M","00:00:41.20",0.00600000000000001,1,1,"C01","M","00:00:45.41",1.04
"555","X42",1,1,"M","00:00:41.20",0.00600000000000001,1,1,"C02","M","00:00:46.30",1.008
"556","X42",1,1,"M","00:00:39.42",0,1,1,"B12","M","00:00:42.08",1.081
"557","X42",1,1,"M","00:00:39.42",0,1,1,"C01","M","00:00:45.41",1.04
"558","X42",1,1,"M","00:00:39.42",0,1,1,"C02","M","00:00:46.30",1.008
"559","X43",1,1,"M","00:01:19.65",0.011,1,1,"E12","M","00:01:21.41",1.107
"560","X43",1,1,"M","00:01:19.65",0.011,1,1,"F01","M","00:01:24.74",1.11
"561","X43",1,1,"M","00:01:19.65",0.011,1,1,"F02","M","00:01:25.63",1.121
"562","X43",1,1,"M","00:01:18.76",0.01,1,1,"E12","M","00:01:21.41",1.107
"563","X43",1,1,"M","00:01:18.76",0.01,1,1,"F01","M","00:01:24.74",1.11
"564","X43",1,1,"M","00:01:18.76",0.01,1,1,"F02","M","00:01:25.63",1.121
"565","X43",1,1,"M","00:01:20.53",0.01,1,1,"E12","M","00:01:21.41",1.107
"566","X43",1,1,"M","00:01:20.53",0.01,1,1,"F01","M","00:01:24.74",1.11
"567","X43",1,1,"M","00:01:20.53",0.01,1,1,"F02","M","00:01:25.63",1.121
"568","X44",1,1,"M","00:01:07.42",0.011,1,1,"E02","M","00:01:12.52",1.15
"569","X44",1,1,"M","00:01:07.42",0.011,1,1,"D12","M","00:01:08.30",1.134
"570","X44",1,1,"M","00:01:07.42",0.011,1,1,"E01","M","00:01:11.63",1.12
"571","X44",1,1,"M","00:01:05.65",0.012,1,1,"E02","M","00:01:12.52",1.15
"572","X44",1,1,"M","00:01:05.65",0.012,1,1,"D12","M","00:01:08.30",1.134
"573","X44",1,1,"M","00:01:05.65",0.012,1,1,"E01","M","00:01:11.63",1.12
"574","X44",1,1,"M","00:01:06.53",0.015,1,1,"E02","M","00:01:12.52",1.15
"575","X44",1,1,"M","00:01:06.53",0.015,1,1,"D12","M","00:01:08.30",1.134
"576","X44",1,1,"M","00:01:06.53",0.015,1,1,"E01","M","00:01:11.63",1.12
"577","X45",2,1,"M","00:01:12.90",0.015,2,1,"E05","M","00:01:15.21",0.956
"578","X45",2,1,"M","00:01:12.90",0.015,2,1,"E04","M","00:01:14.32",0.93
"579","X45",2,1,"M","00:01:12.90",0.015,2,1,"E06","M","00:01:16.10",1.077
"580","X45",2,1,"M","00:01:12.01",0.023,2,1,"E05","M","00:01:15.21",0.956
"581","X45",2,1,"M","00:01:12.01",0.023,2,1,"E04","M","00:01:14.32",0.93
"582","X45",2,1,"M","00:01:12.01",0.023,2,1,"E06","M","00:01:16.10",1.077
"583","X45",2,1,"M","00:01:11.12",0.026,2,1,"E05","M","00:01:15.21",0.956
"584","X45",2,1,"M","00:01:11.12",0.026,2,1,"E04","M","00:01:14.32",0.93
"585","X45",2,1,"M","00:01:11.12",0.026,2,1,"E06","M","00:01:16.10",1.077
"586","X46",1,1,"M","00:00:53.60",0.161,3,1,"C08","M","00:00:51.45",0.976
"587","X46",1,1,"M","00:00:53.60",0.161,3,1,"C09","M","00:00:52.34",0.998
"588","X46",1,1,"M","00:00:53.60",0.161,3,1,"C07","M","00:00:50.56",0.828
"589","X46",1,1,"M","00:00:54.49",0.131,3,1,"C08","M","00:00:51.45",0.976
"590","X46",1,1,"M","00:00:54.49",0.131,3,1,"C09","M","00:00:52.34",0.998
"591","X46",1,1,"M","00:00:54.49",0.131,3,1,"C07","M","00:00:50.56",0.828
"592","X46",1,1,"M","00:00:55.37",0.101,3,1,"C08","M","00:00:51.45",0.976
"593","X46",1,1,"M","00:00:55.37",0.101,3,1,"C09","M","00:00:52.34",0.998
"594","X46",1,1,"M","00:00:55.37",0.101,3,1,"C07","M","00:00:50.56",0.828
"595","X47",2,1,"M","00:00:26.67",0.004,2,1,"B01","M","00:00:32.32",1.281
"596","X47",2,1,"M","00:00:26.67",0.004,2,1,"A10","M","00:00:27.21",1.241
"597","X47",2,1,"M","00:00:26.67",0.004,2,1,"A11","M","00:00:28.10",1.238
"598","X47",2,1,"M","00:00:26.67",0.004,2,1,"A12","M","00:00:28.99",1.229
"599","X47",2,1,"M","00:00:26.67",0.004,2,1,"B02","M","00:00:33.21",1.233
"600","X47",2,1,"M","00:00:26.67",0.004,2,1,"B03","M","00:00:34.10",1.294
"601","X47",2,1,"M","00:00:28.45",0.031,2,1,"B01","M","00:00:32.32",1.281
"602","X47",2,1,"M","00:00:28.45",0.031,2,1,"A10","M","00:00:27.21",1.241
"603","X47",2,1,"M","00:00:28.45",0.031,2,1,"A11","M","00:00:28.10",1.238
"604","X47",2,1,"M","00:00:28.45",0.031,2,1,"A12","M","00:00:28.99",1.229
"605","X47",2,1,"M","00:00:28.45",0.031,2,1,"B02","M","00:00:33.21",1.233
"606","X47",2,1,"M","00:00:28.45",0.031,2,1,"B03","M","00:00:34.10",1.294
"607","X47",2,1,"M","00:00:27.56",-0.003,2,1,"B01","M","00:00:32.32",1.281
"608","X47",2,1,"M","00:00:27.56",-0.003,2,1,"A10","M","00:00:27.21",1.241
"609","X47",2,1,"M","00:00:27.56",-0.003,2,1,"A11","M","00:00:28.10",1.238
"610","X47",2,1,"M","00:00:27.56",-0.003,2,1,"A12","M","00:00:28.99",1.229
"611","X47",2,1,"M","00:00:27.56",-0.003,2,1,"B02","M","00:00:33.21",1.233
"612","X47",2,1,"M","00:00:27.56",-0.003,2,1,"B03","M","00:00:34.10",1.294
"613","X48",2,1,"M","00:01:17.34",0.003,2,1,"E12","M","00:01:21.43",1.136
"614","X48",2,1,"M","00:01:17.34",0.003,2,1,"E10","M","00:01:19.65",1.113
"615","X48",2,1,"M","00:01:17.34",0.003,2,1,"E11","M","00:01:20.54",1.13
"616","X48",2,1,"M","00:01:18.23",-0.001,2,1,"E12","M","00:01:21.43",1.136
"617","X48",2,1,"M","00:01:18.23",-0.001,2,1,"E10","M","00:01:19.65",1.113
"618","X48",2,1,"M","00:01:18.23",-0.001,2,1,"E11","M","00:01:20.54",1.13
"619","X48",2,1,"M","00:01:16.45",0.005,2,1,"E12","M","00:01:21.43",1.136
"620","X48",2,1,"M","00:01:16.45",0.005,2,1,"E10","M","00:01:19.65",1.113
"621","X48",2,1,"M","00:01:16.45",0.005,2,1,"E11","M","00:01:20.54",1.13
